run_id,retriever,chunking_strategy,query_id,recall_at_1,recall_at_5,recall_at_10,recall_at_20,ndcg_at_10,mrr_at_10,num_judged_relevant
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1099,0.0,1.0,1.0,1.0,0.5,0.3333333333333333,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1100,0.0,1.0,1.0,1.0,0.43067655807339306,0.25,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1104,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1107,0.0,1.0,1.0,1.0,0.5,0.3333333333333333,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1110,0.0,0.0,0.0,0.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1121,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1130,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1132,0.0,0.5,0.5,0.5,0.23719771276929622,0.2,2
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1137,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1140,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1144,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1146,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1150,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1163,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1175,0.0,0.0,0.0,0.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1179,0.0,0.0,0.0,0.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1180,0.0,0.0,0.0,0.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1185,0.0,1.0,1.0,1.0,0.5,0.3333333333333333,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1187,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1191,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1194,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1196,0.0,1.0,1.0,1.0,0.38685280723454163,0.2,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1197,0.0,1.0,1.0,1.0,0.38685280723454163,0.2,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1199,0.0,0.0,0.0,0.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1200,0.0,0.0,0.0,0.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1202,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1204,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1207,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1213,0.0,0.0,0.0,0.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1216,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1221,0.0,0.0,1.0,1.0,0.31546487678572877,0.125,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1225,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1226,0.0,0.0,0.0,0.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1232,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1241,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1245,0.0,0.0,1.0,1.0,0.3010299956639812,0.1111111111111111,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1259,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1262,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1266,0.0,1.0,1.0,1.0,0.38685280723454163,0.2,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1270,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1271,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1272,0.0,0.0,0.0,0.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1273,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1274,0.3333333333333333,1.0,1.0,1.0,0.9469024295259745,1.0,3
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1278,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1279,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1280,0.0,0.0,0.0,1.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1281,0.0,0.0,1.0,1.0,0.31546487678572877,0.125,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1282,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1290,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1292,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1298,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1303,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1316,0.0,0.0,0.0,0.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1319,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1320,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1332,0.0,0.0,0.0,0.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1335,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1336,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1337,0.0,0.0,1.0,1.0,0.2890648263178879,0.1,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1339,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1344,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1352,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1359,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1362,0.0,0.0,0.0,0.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1363,0.0,0.0,0.0,0.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1368,0.0,0.0,0.0,1.0,0.0,0.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1370,0.0,1.0,1.0,1.0,0.5,0.3333333333333333,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1379,0.25,1.0,1.0,1.0,0.9558295932317544,1.0,4
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1382,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1385,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1389,1.0,1.0,1.0,1.0,1.0,1.0,1
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1395,0.0,1.0,1.0,1.0,0.5,0.3333333333333333,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,1,0.0,0.0,1.0,1.0,0.3562071871080222,0.16666666666666666,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,3,0.0,1.0,1.0,1.0,0.43067655807339306,0.25,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,5,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,13,0.0,0.0,0.0,0.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,36,0.0,0.5,0.5,1.0,0.23719771276929622,0.2,2
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,42,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,48,0.0,1.0,1.0,1.0,0.38685280723454163,0.2,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,49,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,50,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,51,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,53,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,54,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,56,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,57,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,70,0.5,1.0,1.0,1.0,1.0,1.0,2
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,72,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,75,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,94,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,99,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,100,0.0,1.0,1.0,1.0,0.5,0.3333333333333333,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,113,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,115,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,118,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,124,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,127,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,128,0.0,0.0,0.0,0.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,129,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,130,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,132,0.0,0.0,0.0,1.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,133,0.2,0.8,0.8,1.0,0.830419897363192,1.0,5
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,137,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,141,0.5,1.0,1.0,1.0,1.0,1.0,2
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,142,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,143,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,146,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,148,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,163,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,171,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,179,0.25,0.75,1.0,1.0,0.9709286432396581,1.0,4
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,180,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,183,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,185,0.0,1.0,1.0,1.0,0.5,0.3333333333333333,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,198,0.0,0.0,0.0,0.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,208,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,212,0.0,0.0,1.0,1.0,0.31546487678572877,0.125,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,213,0.0,0.0,1.0,1.0,0.3333333333333333,0.14285714285714285,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,216,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,217,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,218,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,219,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,230,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,232,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,233,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,236,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,237,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,238,0.0,0.0,1.0,1.0,0.3333333333333333,0.14285714285714285,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,239,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,248,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,249,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,261,0.0,0.5,0.5,1.0,0.23719771276929622,0.2,2
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,268,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,269,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,274,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,275,0.0,0.6666666666666666,0.6666666666666666,1.0,0.49818925746641285,0.5,3
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,279,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,294,0.0,0.0,1.0,1.0,0.3333333333333333,0.14285714285714285,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,295,0.0,0.0,1.0,1.0,0.31546487678572877,0.125,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,298,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,300,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,303,0.0,0.0,0.0,0.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,312,0.0,0.0,0.0,0.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,314,0.0,0.0,0.0,0.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,324,0.0,0.0,0.0,0.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,327,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,338,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,343,0.5,1.0,1.0,1.0,1.0,1.0,2
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,350,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,354,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,362,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,380,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,384,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,385,0.0,1.0,1.0,1.0,0.6934264036172708,0.5,2
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,386,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,388,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,399,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,410,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,411,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,415,0.0,1.0,1.0,1.0,0.43067655807339306,0.25,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,421,0.0,0.0,0.0,0.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,431,0.0,0.0,1.0,1.0,0.3333333333333333,0.14285714285714285,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,436,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,437,0.0,0.0,0.0,0.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,439,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,440,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,443,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,452,0.0,0.5,0.5,0.5,0.23719771276929622,0.2,2
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,475,0.0,0.0,0.0,1.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,478,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,491,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,501,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,502,0.0,0.0,0.0,0.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,507,0.0,1.0,1.0,1.0,0.38685280723454163,0.2,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,508,0.0,0.0,0.0,0.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,513,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,514,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,516,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,517,0.0,0.0,0.0,1.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,521,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,525,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,527,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,528,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,532,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,533,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,535,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,536,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,539,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,540,0.0,0.5,0.5,1.0,0.2640681225725909,0.25,2
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,544,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,549,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,551,0.0,0.0,1.0,1.0,0.3333333333333333,0.14285714285714285,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,552,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,554,0.0,0.0,0.0,1.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,560,0.0,0.0,0.0,0.0,0.0,0.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,569,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,575,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,577,0.0,1.0,1.0,1.0,0.43067655807339306,0.25,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,578,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,587,0.0,0.0,1.0,1.0,0.2890648263178879,0.1,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,589,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,593,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,597,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,3
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,598,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,613,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,619,0.0,0.0,0.0,0.0,0.0,0.0,2
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,623,0.0,1.0,1.0,1.0,0.38685280723454163,0.2,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,628,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,636,1.0,1.0,1.0,1.0,1.0,1.0,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,637,0.0,1.0,1.0,1.0,0.6309297535714575,0.5,1
bge-small-en-v1.5__whole_document,bge-small-en-v1.5,whole_document,641,0.5,0.5,1.0,1.0,0.7903864795495061,1.0,2
