run_id,retriever,chunking_strategy,query_id,bucket,num_judged_relevant,query_token_len__all-MiniLM-L6-v2,max_relevant_doc_token_len__all-MiniLM-L6-v2,any_relevant_doc_exceeds_limit__all-MiniLM-L6-v2,query_token_len__bge-small-en-v1_5,max_relevant_doc_token_len__bge-small-en-v1_5,any_relevant_doc_exceeds_limit__bge-small-en-v1_5
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,613,full_success,1,27,306,exceeds,27,306,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,619,total_miss,2,20,366,exceeds,20,366,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,623,mis_ranked,1,18,280,exceeds,18,280,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,628,mis_ranked,1,26,282,exceeds,26,282,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,636,full_success,1,40,353,exceeds,40,353,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,637,mis_ranked,1,17,244,within,17,244,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,641,full_success,2,14,527,exceeds,14,527,exceeds
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,644,mis_ranked,1,10,859,exceeds,10,859,exceeds
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,649,full_success,1,20,382,exceeds,20,382,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,659,total_miss,1,20,285,exceeds,20,285,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,660,total_miss,1,17,285,exceeds,17,285,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,674,full_success,1,17,550,exceeds,17,550,exceeds
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,684,mis_ranked,1,22,406,exceeds,22,406,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,690,total_miss,1,43,311,exceeds,43,311,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,691,total_miss,1,27,248,within,27,248,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,692,full_success,1,18,499,exceeds,18,499,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,693,full_success,1,18,499,exceeds,18,499,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,70,mis_ranked,2,14,423,exceeds,14,423,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,700,mis_ranked,1,20,335,exceeds,20,335,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,702,mis_ranked,1,21,335,exceeds,21,335,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,715,mis_ranked,1,25,234,within,25,234,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,716,total_miss,1,18,234,within,18,234,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,718,full_success,1,22,273,exceeds,22,273,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,72,full_success,1,19,271,exceeds,19,271,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,721,full_success,1,28,250,within,28,250,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,723,full_success,1,24,251,within,24,251,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,727,mis_ranked,1,24,265,exceeds,24,265,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,728,mis_ranked,2,23,388,exceeds,23,388,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,729,full_success,1,24,283,exceeds,24,283,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,742,full_success,1,17,400,exceeds,17,400,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,743,full_success,1,14,400,exceeds,14,400,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,744,mis_ranked,1,26,240,within,26,240,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,75,mis_ranked,1,28,420,exceeds,28,420,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,756,mis_ranked,1,24,286,exceeds,24,286,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,759,full_success,1,32,612,exceeds,32,612,exceeds
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,768,mis_ranked,1,37,286,exceeds,37,286,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,770,full_success,1,42,778,exceeds,42,778,exceeds
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,775,total_miss,1,35,288,exceeds,35,288,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,781,full_success,1,27,313,exceeds,27,313,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,783,mis_ranked,1,25,303,exceeds,25,303,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,784,mis_ranked,1,24,264,exceeds,24,264,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,785,full_success,1,32,546,exceeds,32,546,exceeds
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,793,full_success,1,16,142,within,16,142,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,800,mis_ranked,1,26,164,within,26,164,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,805,full_success,1,19,305,exceeds,19,305,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,808,full_success,1,14,198,within,14,198,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,811,full_success,1,24,394,exceeds,24,394,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,814,full_success,1,39,360,exceeds,39,360,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,820,total_miss,1,13,369,exceeds,13,369,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,821,total_miss,1,13,369,exceeds,13,369,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,823,full_success,1,19,719,exceeds,19,719,exceeds
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,830,total_miss,1,41,240,within,41,240,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,831,total_miss,1,31,240,within,31,240,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,832,full_success,1,17,284,exceeds,17,284,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,834,mis_ranked,1,22,253,within,22,253,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,837,full_success,1,17,332,exceeds,17,332,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,839,mis_ranked,1,26,307,exceeds,26,307,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,845,mis_ranked,1,25,170,within,25,170,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,847,full_success,1,24,300,exceeds,24,300,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,852,mis_ranked,1,19,365,exceeds,19,365,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,859,mis_ranked,1,14,279,exceeds,14,279,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,870,total_miss,1,7,752,exceeds,7,752,exceeds
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,873,mis_ranked,5,10,485,exceeds,10,485,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,879,full_success,1,21,240,within,21,240,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,880,full_success,1,20,240,within,20,240,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,882,full_success,1,26,362,exceeds,26,362,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,887,total_miss,1,17,470,exceeds,17,470,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,903,full_success,1,18,288,exceeds,18,288,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,904,full_success,1,43,320,exceeds,43,320,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,907,full_success,1,23,130,within,23,130,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,911,full_success,1,27,572,exceeds,27,572,exceeds
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,913,mis_ranked,1,17,261,exceeds,17,261,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,914,mis_ranked,1,17,261,exceeds,17,261,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,921,full_success,1,13,523,exceeds,13,523,exceeds
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,922,full_success,1,15,402,exceeds,15,402,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,936,full_success,1,20,253,within,20,253,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,94,mis_ranked,1,20,285,exceeds,20,285,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,956,full_success,1,26,200,within,26,200,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,957,mis_ranked,1,15,277,exceeds,15,277,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,960,full_success,1,10,313,exceeds,10,313,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,967,full_success,2,26,324,exceeds,26,324,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,971,mis_ranked,4,31,1149,exceeds,31,1149,exceeds
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,975,total_miss,1,20,318,exceeds,20,318,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,982,full_success,1,25,227,within,25,227,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,985,full_success,1,24,263,exceeds,24,263,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,99,mis_ranked,1,18,340,exceeds,18,340,within
all-MiniLM-L6-v2__sentence_window,all-MiniLM-L6-v2,sentence_window,993,mis_ranked,1,25,278,exceeds,25,278,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1,mis_ranked,1,15,149,within,15,149,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,100,mis_ranked,1,17,385,exceeds,17,385,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1012,full_success,1,21,461,exceeds,21,461,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1014,full_success,1,19,210,within,19,210,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1019,mis_ranked,1,17,421,exceeds,17,421,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1020,mis_ranked,1,32,267,exceeds,32,267,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1021,mis_ranked,1,32,267,exceeds,32,267,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1024,total_miss,1,20,224,within,20,224,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1029,full_success,3,33,369,exceeds,33,369,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1041,mis_ranked,2,33,353,exceeds,33,353,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1049,total_miss,1,18,239,within,18,239,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1062,mis_ranked,1,25,389,exceeds,25,389,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1086,full_success,1,30,491,exceeds,30,491,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1088,full_success,1,19,204,within,19,204,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1089,full_success,1,30,371,exceeds,30,371,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1099,mis_ranked,1,10,166,within,10,166,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1100,mis_ranked,1,10,166,within,10,166,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1104,full_success,1,35,904,exceeds,35,904,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1107,mis_ranked,1,16,181,within,16,181,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1110,total_miss,1,14,1021,exceeds,14,1021,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1121,full_success,1,26,403,exceeds,26,403,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,113,full_success,1,22,468,exceeds,22,468,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1130,full_success,1,31,247,within,31,247,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1132,mis_ranked,2,28,275,exceeds,28,275,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1137,full_success,1,18,463,exceeds,18,463,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1140,full_success,1,20,653,exceeds,20,653,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1144,full_success,1,23,531,exceeds,23,531,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1146,full_success,1,15,454,exceeds,15,454,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,115,full_success,1,16,318,exceeds,16,318,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1150,full_success,1,25,238,within,25,238,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1163,full_success,1,20,244,within,20,244,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1175,total_miss,1,16,216,within,16,216,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1179,total_miss,1,20,216,within,20,216,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,118,mis_ranked,1,23,257,exceeds,23,257,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1180,total_miss,1,16,216,within,16,216,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1185,mis_ranked,1,36,485,exceeds,36,485,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1187,mis_ranked,1,36,349,exceeds,36,349,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1191,mis_ranked,1,14,159,within,14,159,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1194,full_success,1,32,264,exceeds,32,264,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1196,mis_ranked,1,16,244,within,16,244,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1197,mis_ranked,1,17,244,within,17,244,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1199,total_miss,1,26,637,exceeds,26,637,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1200,total_miss,1,42,274,exceeds,42,274,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1202,mis_ranked,1,22,261,exceeds,22,261,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1204,full_success,1,32,321,exceeds,32,321,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1207,full_success,1,38,297,exceeds,38,297,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1213,total_miss,1,21,599,exceeds,21,599,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1216,full_success,1,20,262,exceeds,20,262,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1221,mis_ranked,1,24,296,exceeds,24,296,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1225,full_success,1,19,287,exceeds,19,287,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1226,total_miss,1,23,315,exceeds,23,315,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1232,full_success,1,25,255,within,25,255,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,124,full_success,1,21,524,exceeds,21,524,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1241,full_success,1,20,416,exceeds,20,416,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1245,mis_ranked,1,15,324,exceeds,15,324,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1259,mis_ranked,1,35,708,exceeds,35,708,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1262,full_success,1,20,217,within,20,217,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1266,mis_ranked,1,35,511,exceeds,35,511,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,127,full_success,1,20,292,exceeds,20,292,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1270,full_success,1,18,576,exceeds,18,576,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1271,full_success,1,31,523,exceeds,31,523,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1272,total_miss,1,23,177,within,23,177,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1273,full_success,1,21,282,exceeds,21,282,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1274,full_success,3,44,335,exceeds,44,335,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1278,full_success,1,23,234,within,23,234,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1279,full_success,1,23,234,within,23,234,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,128,total_miss,1,16,366,exceeds,16,366,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1280,mis_ranked,1,34,420,exceeds,34,420,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1281,mis_ranked,1,19,420,exceeds,19,420,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1282,full_success,1,28,399,exceeds,28,399,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,129,full_success,1,18,1363,exceeds,18,1363,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1290,full_success,1,15,627,exceeds,15,627,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1292,full_success,1,17,215,within,17,215,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1298,full_success,1,35,516,exceeds,35,516,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,13,mis_ranked,1,16,563,exceeds,16,563,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,130,full_success,1,18,1363,exceeds,18,1363,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1303,full_success,1,15,297,exceeds,15,297,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1316,total_miss,1,18,266,exceeds,18,266,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1319,full_success,1,16,266,exceeds,16,266,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,132,total_miss,1,14,262,exceeds,14,262,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1320,full_success,1,25,266,exceeds,25,266,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,133,partial_recall,5,49,480,exceeds,49,480,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1332,total_miss,1,42,318,exceeds,42,318,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1335,full_success,1,15,266,exceeds,15,266,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1336,full_success,1,14,266,exceeds,14,266,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1337,mis_ranked,1,32,279,exceeds,32,279,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1339,full_success,1,16,490,exceeds,16,490,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1344,mis_ranked,1,37,159,within,37,159,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1352,full_success,1,22,291,exceeds,22,291,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1359,full_success,1,36,716,exceeds,36,716,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1362,total_miss,1,16,366,exceeds,16,366,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1363,total_miss,1,18,366,exceeds,18,366,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1368,mis_ranked,1,11,432,exceeds,11,432,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,137,full_success,1,20,283,exceeds,20,283,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1370,mis_ranked,1,11,432,exceeds,11,432,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1379,full_success,4,19,584,exceeds,19,584,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1382,full_success,1,17,237,within,17,237,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1385,mis_ranked,1,11,188,within,11,188,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1389,full_success,1,18,224,within,18,224,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,1395,mis_ranked,1,36,266,exceeds,36,266,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,141,full_success,2,19,504,exceeds,19,504,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,142,full_success,1,39,738,exceeds,39,738,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,143,full_success,1,36,738,exceeds,36,738,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,146,full_success,1,34,738,exceeds,34,738,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,148,mis_ranked,1,10,270,exceeds,10,270,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,163,full_success,1,14,460,exceeds,14,460,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,171,full_success,1,26,323,exceeds,26,323,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,179,full_success,4,12,584,exceeds,12,584,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,180,full_success,1,36,323,exceeds,36,323,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,183,full_success,1,13,265,exceeds,13,265,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,185,full_success,1,12,516,exceeds,12,516,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,198,total_miss,1,11,275,exceeds,11,275,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,208,mis_ranked,1,12,361,exceeds,12,361,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,212,mis_ranked,1,11,289,exceeds,11,289,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,213,mis_ranked,1,26,601,exceeds,26,601,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,216,full_success,1,18,356,exceeds,18,356,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,217,full_success,1,16,356,exceeds,16,356,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,218,full_success,1,17,356,exceeds,17,356,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,219,full_success,1,18,356,exceeds,18,356,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,230,full_success,1,22,482,exceeds,22,482,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,232,full_success,1,19,80,within,19,80,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,233,full_success,1,18,283,exceeds,18,283,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,236,full_success,1,17,283,exceeds,17,283,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,237,full_success,1,22,406,exceeds,22,406,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,238,mis_ranked,1,14,96,within,14,96,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,239,total_miss,1,11,341,exceeds,11,341,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,248,mis_ranked,1,16,218,within,16,218,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,249,mis_ranked,1,16,218,within,16,218,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,261,mis_ranked,2,23,543,exceeds,23,543,exceeds
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,268,full_success,1,8,312,exceeds,8,312,within
all-MiniLM-L6-v2__whole_document,all-MiniLM-L6-v2,whole_document,269,full_success,1,8,312,exceeds,8,312,within
